dcterms:identifier,AI Title,Subjects,subj,wikidata,Description,xml,ARK ID(2),thumbnail,dcterms:title,Title,Type,HebrewDate,Hebrew Date,dcterms:date,unixtime,date written,hasFormat,Link,Ark,Collection,Collection uri,Duplicate,Refers to the Occident,dcterms:identifier 2,dcterms:identifier 2 1,dcterms:creator,dcterms:creator 1,dcterms:creator 2,dcterms:creator 3,dcterms:creator 4,dcterms:creator 5,dcterms:creator 6,dcterms:creator 7,dcterms:creator 8,dcterms:creator 9,dcterms:creator 10,dcterms:creator 11,dcterms:creator 12,dcterms:creator 13,"dcterms:creator,uri",dcterms:source,fromLocation,fromLocationwikidata,dcterms:spatialcoverage,Getty Thesaurus of Geographic Names ID,author latitude,author longitude,toLocation,recipient latitude,recipient longitude,dcterms:contributor,dcterms:contributor 1,dcterms:contributor 2,dcterms:contributor 3,dcterms:format,dcterms:language,Column,bookseller_editor,agent,correspondent,Religious Leader,Christian,Postmaster,URL 2,filepath,Wikibase editing results
LSDCBx1FF8_7,"Letter from Thomas J. Moise to Isaac Leeser, May 27, 1851","The Occident|Jewish periodicals|Charleston, SC",The Occident,The Occident,"Thomas J. Moise writes to Isaac Leeser from Charleston, South Carolina on May 27, 1851.  Moise explains his absence from the city and expresses his hope for the continued success of *The Occident*. He offers to help increase subscriptions in Charleston by contacting potential subscribers. He mentions that Charles F. Levy and Charles H. Moise have been reading *The Occident* instead of *The Advocate*.",https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSDCBx1FF8_7.xml,ark:/81431/p3wp9ts9z,"https://iiif-images.library.upenn.edu/iiif/2/aeaf5983-57c2-4124-a333-4980e72f6665%2Faccess/full/!600,600/0/default.jpg","Letter from Thomas J. Moïse to Isaac Leeser;May 27, 1851","Letter to Isaac Leeser from Moïse, Thomas J.;May 27, 1851",Letter,כ״ה בְּאִיָיר תרי״א,,1851-05-27,-3742675200,"May 27, 1851",https://colenda.library.upenn.edu/items/ark:/81431/p3wp9ts9z/manifest,https://colenda.library.upenn.edu/catalog/81431-p3wp9ts9z,ark:/81431/p3wp9ts9z,The Dropsie College Isaac Leeser Collection at the Penn Libraries,http://www.wikidata.org/wiki/Q124516100,,,ilcajs_b1f8_0004_5r,,Thomas J. Moïse,Thomas J. Moïse,,,,,,,,,,,,,,http://leeser.library.upenn.edu/documentDisplay.php?id=LSDCBx1FF8_7,Charleston,Q47716,Charleston,7013582,32.77657,-79.93092,Philadelphia,39.95233,-75.16379,Isaac Leeser,Isaac Leeser,,,Letter. 1 page(s).,English,English,,TRUE,,,,,,,
LSDCBx2FF10_43,"Letter from Simon LeVoot to Isaac Leeser Regarding Synagogue Construction, October 23, 1863",Synagogue construction|Jewish law|Reform Judaism,Synagogue construction,Synagogue construction,"Letter from Simon LeVoot in Boston to Isaac Leeser in Philadelphia regarding the purchase of a new synagogue building. LeVoot discusses the preferred location for the entrance and sanctuary, considering the existing layout and concerns about Reformers and ""fanatics."" He also mentions needing books to consult regarding Jewish law and requests that Leeser attend to the matter.  The letter includes discussions about Mr. Spier, Philip, Mr. Ettinger, Mr. Pape, and Mr. Heilprin, along with questions about resolutions passed concerning LeVoot and his son, and notes of private individuals that need to be written over.",https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSDCBx2FF10_43.xml,ark:/81431/p38g8g37v,"https://iiif-images.library.upenn.edu/iiif/2/a87fa895-c2af-4dfb-8f81-bc8d689257a8%2Faccess/full/!600,600/0/default.jpg","Letter from Simon LeVoot to Isaac Leeser;October 23, 1863","Letter to Isaac Leeser from LeVoot, Simon;October 23, 1863",Letter,י׳ בְּחֶשְׁוָן תרכ״ד,5623,1863-10-23,-3351110400,"October 23, 1863",https://colenda.library.upenn.edu/items/ark:/81431/p38g8g37v/manifest,https://colenda.library.upenn.edu/catalog/81431-p38g8g37v,ark:/81431/p38g8g37v,The Dropsie College Isaac Leeser Collection at the Penn Libraries,http://www.wikidata.org/wiki/Q124516100,,,ilcajs_b2f10_0043,,Simon LeVoot,"LeVoot, Simon",,,,,,,,,,,,,,http://leeser.library.upenn.edu/documentDisplay.php?id=LSDCBx2FF10_43,Boston,Q100,Boston,7013445,42.35843,-71.05977,Philadelphia,39.95233,-75.16379,Isaac Leeser,Isaac Leeser,,,Letter. 1 page(s) on 1 sheet(s).,English,English,,,,,,,,,
LSKAP0056,"Financial Report and Correspondence Regarding the Occident, August 1, 1848",Finance|Jewish Miscellanies|Masav House,Finance,Finance,"Letter from Henry J. Labatt in New Orleans to Isaac Leeser in Philadelphia. Labatt writes that he has collected $24.75 for Leeser, deducting $2.40 commission and $2.20 for postage, leaving $20.15. He lists the contributors and amounts received.  He requests a dozen cards for the Masav House and mentions that subscribers aren't receiving the Jewish Miscellanies. He also provides instructions for directing the Occident to specific individuals.",https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSKAP0056.xml,ark:/81431/p3vq2sg0j,"https://iiif-images.library.upenn.edu/iiif/2/ca0c8400-85fe-4f07-9500-f9d5f7911c49%2Faccess/full/!600,600/0/default.jpg","Letter from 1832-1900 Henry J. (Henry Jacob) Labatt to Isaac Leeser;August 01, 1848","Letter to Isaac Leeser from Labatt, Henry J. (Henry Jacob), 1832-1900;August 01, 1848",Letter,ב׳ בְּאָב תר״ח,,1848-08-01,-3831580800,"August 01, 1848",https://colenda.library.upenn.edu/items/ark:/81431/p3vq2sg0j/manifest,https://colenda.library.upenn.edu/catalog/81431-p3vq2sg0j,ark:/81431/p3vq2sg0j,Arnold and Deanne Kaplan Isaac Leeser Collection,http://www.wikidata.org/wiki/Q124370244,,,LSKAP0056,,"Henry Jacob Labatt","Labatt, Henry Jacob",,,,,,,,,,,,,,http://leeser.library.upenn.edu/documentDisplay.php?id=LSKAP0056,New Orleans,Q34404,New Orleans,7014214,29.95465,-90.07507,Philadelphia,39.95233,-75.16379,Isaac Leeser,Isaac Leeser,,,Letter. 2 page(s) on 1 sheet(s).,English,English,,,,,,,LSKAP0056R.jpg|LSKAP0056V.jpg,,
LSDCBx3FF3_1,"Letter from Solomon Cohen to Isaac Leeser Regarding a Legal Case Review, March 14, 1868",Legal opinions|Occident (Philadelphia)|Judge O'Neal,Legal opinions,Legal opinions,"Solomon Cohen sends Isaac Leeser a hastily written review of Judge O'Neal's opinion in a case vs. Benjamin for publication in the Occident. Cohen requests that Leeser not reveal his identity as the author, and suggests sending Judge O'Neal a copy of the Occident containing the review.  The letter is dated March 14, 1868.",https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSDCBx3FF3_1.xml,ark:/81431/p39c6sh5h,"https://iiif-images.library.upenn.edu/iiif/2/54d06f2e-89bd-465e-bc31-28c31735b774%2Faccess/full/!600,600/0/default.jpg","Letter from Solomon Cohen to Isaac Leeser;March 14, 1868","Letter to Isaac Leeser from Cohen, Solomon, 1802-1875;March 14, 1868",Letter,כ׳ בַּאֲדָר תרכ״ח,,1868-03-14,-3212524800,"March 14, 1868",https://colenda.library.upenn.edu/items/ark:/81431/p39c6sh5h/manifest,https://colenda.library.upenn.edu/catalog/81431-p39c6sh5h,ark:/81431/p39c6sh5h,The Dropsie College Isaac Leeser Collection at the Penn Libraries,http://www.wikidata.org/wiki/Q124516100,,,ilcajs_b3f2_0011,,Solomon Cohen,"Cohen, Solomon",,,,,,,,,,,,,,http://leeser.library.upenn.edu/documentDisplay.php?id=LSDCBx3FF3_1,Savannah,Q83813,Savannah,7014487,32.08354,-81.09983,Philadelphia,39.95233,-75.16379,Isaac Leeser,Isaac Leeser,,,Letter. 1 page(s) on 1 sheet(s).,English,English,,,,,,,,,
LSTCAT_item69,"Letter from B. Fox to Isaac Leeser Regarding the Occident, December 16, 1867",Occident|Meadville Hebrew Society|Subscription,Occident,Occident,Letter from B. Fox to Isaac Leeser regarding the discontinuation of sending the Occident to the Meadville Hebrew Society.  Fox provides instructions for resuming the subscription should the society desire it in the future and provides a new mailing address for the Occident.,https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSTCAT_item69.xml,ark:/81431/p3f766t2x,"https://iiif-images.library.upenn.edu/iiif/2/a6f184a4-ab35-4613-828a-d4f72235fe28%2Faccess/full/!600,600/0/default.jpg","Letter from B. Fox to Isaac Leeser;December 16, 1867","Letter to Isaac Leeser from Fox, B.;December 16, 1867",Letter,י״ט בְּכִסְלֵו תרכ״ח,,1867-12-16,-3220214400,"December 16, 1867",https://colenda.library.upenn.edu/items/ark:/81431/p3f766t2x/manifest,https://colenda.library.upenn.edu/catalog/81431-p3f766t2x,ark:/81431/p3f766t2x,The Jesselson Family Collection of Isaac Leeser Material,http://www.wikidata.org/wiki/Q125097480,,,il_tcat_item69,,B. Fox,"Fox, B.",,,,,,,,,,,,,,http://leeser.library.upenn.edu/documentDisplay.php?id=LSTCAT_item69,Meadville,Q1010225,Philadelphia,,41.64144,-80.15145,Philadelphia,39.95233,-75.16379,Isaac Leeser,Isaac Leeser,,,Letter. 1 page(s) on 2 sheet(s).,English,English,,,,,,,il_tcat_item69_wk1_body0001.jpg|il_tcat_item69_wk1_body0002.jpg,,
LSTCAT_item185,"Letter from Th. S. MacKellar to Isaac Leeser Regarding Bible Page Count and Type Size, February 17, 1855",Bible|typography|book production,Bible,Bible,"MacKellar discusses the pagination of Leeser's Bible, noting that the number of pages with notes would be impossible in a 12mo format and suggesting a smaller type size.  He returns the Bible to Leeser.",https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSTCAT_item185.xml,ark:/81431/p3gh9bw2p,"https://iiif-images.library.upenn.edu/iiif/2/c2614c98-1216-454a-8836-0a084403b9ec%2Faccess/full/!600,600/0/default.jpg","Letter from Th. S. MacKellar to Isaac Leeser;February 17, 1855","Letter to Isaac Leeser from MacKellar, Th. S.;February 17, 1855",Letter,כ״ט בִּשְׁבָט תרט״ו,,1855-02-17,-3624998400,"February 17, 1855",https://colenda.library.upenn.edu/items/ark:/81431/p3gh9bw2p/manifest,https://colenda.library.upenn.edu/catalog/81431-p3gh9bw2p,ark:/81431/p3gh9bw2p,The Jesselson Family Collection of Isaac Leeser Material,http://www.wikidata.org/wiki/Q125097480,,,il_tcat_item185,,Th. S. MacKellar,Thomas Mackellar,,,,,,,,,,,,,,http://leeser.library.upenn.edu/documentDisplay.php?id=LSTCAT_item185,,,Philadelphia,,,,Philadelphia,,,Isaac Leeser,Isaac Leeser,,,Letter. 1 page(s) on 2 sheet(s).,English,English,,,,,,,il_tcat_item185_wk1_body0001.jpg|il_tcat_item185_wk1_body0002.jpg,,
LSKAP0021,Questions Regarding Jewish Dietary Laws and the Shochet on Holidays,Jewish dietary laws|Shohet (Ritual Slaughterer)|Yom Tov (Jewish Holidays),Jewish dietary laws,Jewish dietary laws,"Four-page letter from H. Loewenthal to Isaac Leeser, written in Philadelphia, PA on June 24, 1857 (2 Tamuz 5617). The letter poses three questions regarding Jewish dietary laws, specifically concerning the actions of a shochet (ritual slaughterer) on Yom Tov (Jewish holidays).  The writer expresses astonishment at the criticism faced by shochetim from individuals who, he believes, are themselves lax in their observance of Jewish law.  The letter concludes with a note requesting commentary on the shochet's role and authority in relation to conflicting opinions within the community, suggesting this comment appear in Leeser's periodical.",https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSKAP0021.xml,ark:/81431/p3k931b5t,"https://iiif-images.library.upenn.edu/iiif/2/bd11efb0-1e13-41dd-a46e-ea727f73a88c%2Faccess/full/!600,600/0/default.jpg","Letter from H. Loewenthal to Isaac Leeser;June 24, 1857","Letter to Isaac Leeser from Loewenthal, H.;June 24, 1857",Letter,ב׳ בְּתַמּוּז תרי״ז,2 Tamuz 5617,1857-06-24,-3550867200,"June 24, 1857",https://colenda.library.upenn.edu/items/ark:/81431/p3k931b5t/manifest,https://colenda.library.upenn.edu/catalog/81431-p3k931b5t,ark:/81431/p3k931b5t,Arnold and Deanne Kaplan Isaac Leeser Collection,http://www.wikidata.org/wiki/Q124370244,,,LSKAP0021,,H. Loewenthal,"Loewenthal, H.",,,,,,,,,,,,,,http://leeser.library.upenn.edu/documentDisplay.php?id=LSKAP0021,,,Philadelphia,,,,Philadelphia,,,Isaac Leeser,Isaac Leeser,,,Letter. 4 page(s) on 2 sheet(s).,English | Hebrew,English | Hebrew,,,,,,,LSKAP0021_1R.jpg|LSKAP0021_1V.jpg|LSKAP0021_2R.jpg|LSKAP0021_2V.jpg,,
LSDCBx1FF7_23,Request for Solomon's Sermons,Solomon's Sermons|Miss David|Goldsmith's American edition,Solomon's Sermons,Solomon's Sermons,Letter from Abraham de Sola requesting Isaac Leeser to forward a copy of Solomon's Sermons (Goldsmith's American edition) to Miss David. De Sola mentions writing to Leeser the previous week and offers to have the books sent through Ms. Joseph.,https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSDCBx1FF7_23.xml,ark:/81431/p34q7r93q,"https://iiif-images.library.upenn.edu/iiif/2/5fe4817d-dd08-4c58-8bc0-f4a5e37ddfa8%2Faccess/full/!600,600/0/default.jpg","Letter from Abraham de Sola to Isaac Leeser;September 19, 1849","Letter to Isaac Leeser from Sola, Abraham de;September 19, 1849",Letter,ג׳ בְּתִשְׁרֵי תר״י,3 Tishri 5610,1849-09-19,-3795811200,"September 19, 1849",https://colenda.library.upenn.edu/items/ark:/81431/p34q7r93q/manifest,https://colenda.library.upenn.edu/catalog/81431-p34q7r93q,ark:/81431/p34q7r93q,The Dropsie College Isaac Leeser Collection at the Penn Libraries,http://www.wikidata.org/wiki/Q124516100,,,ilcajs_b1f7_0023,,Abraham de Sola,Abraham de Sola,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q2821870,http://leeser.library.upenn.edu/documentDisplay.php?id=LSDCBx1FF7_23,New York City,Q60,New York City,7007567,40.71427,-74.00597,Philadelphia,39.95233,-75.16379,Isaac Leeser,Isaac Leeser,,,Letter. 2 page(s).,English,English,,,,,,,,,
LSDCBx2FF10_34,Postmaster's Notice Regarding Unclaimed Newspaper,Post Office Notifications|Newspaper Subscriptions|Unclaimed Mail,Post Office Notifications,Post Office Notifications,"Letter from George Bergner, Postmaster of Harrisburg, PA, to the editor of the Occident and American Jewish Advocate in Philadelphia, informing them that a paper addressed to I. Dunkelspiel remains unclaimed and should be discontinued.  The letter is dated August 20, 1863.",https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSDCBx2FF10_34.xml,ark:/81431/p3m61c913,"https://iiif-images.library.upenn.edu/iiif/2/d7be87a2-847a-46cd-af36-495bcac36fc7%2Faccess/full/!600,600/0/default.jpg","Letter from P. M. George Bergner to Isaac Leeser;August 20, 1863","Letter to Isaac Leeser from Bergner, George, P. M.;August 20, 1863",Letter,ה׳ בֶּאֱלוּל תרכ״ג,,1863-08-20,-3356640000,"August 20, 1863",https://colenda.library.upenn.edu/items/ark:/81431/p3m61c913/manifest,https://colenda.library.upenn.edu/catalog/81431-p3m61c913,ark:/81431/p3m61c913,The Dropsie College Isaac Leeser Collection at the Penn Libraries,http://www.wikidata.org/wiki/Q124516100,,,ilcajs_b2f10_0034,,P. M. George Bergner,"Bergner, George",,,,,,,,,,,,,,http://leeser.library.upenn.edu/documentDisplay.php?id=LSDCBx2FF10_34,Harrisburg,Q25280,Harrisburg,7013694,40.2737,-76.88442,Philadelphia,39.95233,-75.16379,Isaac Leeser,Isaac Leeser,,,Letter. 1 page(s) on 1 sheet(s).,English,English,,,,,,T,ilcajs_b2f10_0034_1r.jpg|ilcajs_b2f10_0034_1v.jpg,,
LSKAP0290i,"Letter from Henry [?] to Isaac Leeser Regarding Holy Scripture Subscriptions, January 20, 1852",New Translation of Holy Scriptures|Bookbinding|Subscriptions,New Translation of Holy Scriptures,New Translation of Holy Scriptures,"Two-page letter written by Henry [?] to Isaac Leeser on January 20, 1852, from New Orleans, LA, to Philadelphia, PA. The writer discusses obtaining two subscribers for a new translation of the Holy Scriptures.  He also requests that a copy subscribed for by Mr. F[?] be handsomely bound and his name printed in gold letters on the cover.",https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSKAP0290i.xml,,,"Letter from Henry [?] to Isaac Leeser;January 20, 1852","Letter to Isaac Leeser from [?], Henry;January 20, 1852",Letter,כ״ח בְּטֵבֵת תרי״ב,,1852-01-20,-3722112000,"January 20, 1852",,,,Arnold and Deanne Kaplan Isaac Leeser Collection,http://www.wikidata.org/wiki/Q124370244,,,il_kaplan_20_921,,Henry [?],"[?], Henry",,,,,,,,,,,,,,http://leeser.library.upenn.edu/documentDisplay.php?id=LSKAP0290i,New Orleans,Q34404,New Orleans,7014214,29.95465,-90.07507,Philadelphia,39.95233,-75.16379,Isaac Leeser,Isaac Leeser,,,Letter. 2 page(s) on 1 sheet(s).,English,English,,,,,,,il_kaplan_20_921_body0010.jpg|il_kaplan_20_921_body0009.jpg,,
LSKAP0121_1,Letter from H. A. Henry to Isaac Leeser Regarding False Reports and Reconciliation,Religious Controversy|Reputation and Character|Jewish Community in America,Religious Controversy,Religious Controversy,"This letter from H. A. Henry to Isaac Leeser expresses Henry's anger at Leeser's past conduct and accusations. Henry recounts instances of perceived mistreatment, defending his character and disputing rumors spread about him. He mentions incidents in Syracuse and Charleston and challenges Leeser to reveal the source of these rumors, emphasizing his commitment to truth and his desire to resolve their conflict amicably. The letter is written in a passionate tone, using Hebrew phrases and religious references.  Henry also notes his accomplishments and contributions to the Jewish community, highlighting his skills and knowledge as a religious teacher.",https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSKAP0121_1.xml,ark:/81431/p3ws8jc31,"https://iiif-images.library.upenn.edu/iiif/2/e32da323-d7d4-412e-ae09-ef961ab6880a%2Faccess/full/!600,600/0/default.jpg","Letter from Henry Abraham Henry to Isaac Leeser;January 16, 1855","Letter to Isaac Leeser from Henry, Henry Abraham;January 16, 1855",Letter,כ״ו בְּטֵבֵת תרט״ו,5615,1855-01-16,-3627763200,"January 16, 1855",https://colenda.library.upenn.edu/items/ark:/81431/p3ws8jc31/manifest,https://colenda.library.upenn.edu/catalog/81431-p3ws8jc31,ark:/81431/p3ws8jc31,Arnold and Deanne Kaplan Isaac Leeser Collection,http://www.wikidata.org/wiki/Q124370244,,,LSKAP0121_1,,Henry Abraham Henry,H. A. Henry,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q94273898,http://leeser.library.upenn.edu/documentDisplay.php?id=LSKAP0121_1,New York City,Q60,New York City,7007567,40.71427,-74.00597,Philadelphia,39.95233,-75.16379,Isaac Leeser,Isaac Leeser,,,Letter. 6 page(s) on 3 sheet(s).,English | Hebrew,English | Hebrew,,,,,,,LSKAP0121_1_1r.jpg|LSKAP0121_1_1v.jpg|LSKAP0121_1_2r.jpg|LSKAP0121_1_2v.jpg|LSKAP0121_1_3r.jpg|LSKAP0121_1_3v.jpg|LSKAP0121_1_4r.jpg,\sceti\current projects\Leeser\Leeser_Kaplan loan items_1st group\LSKAP0121_1_1r.tif|\sceti\current projects\Leeser\Leeser_Kaplan loan items_1st group\LSKAP0121_1_1v.tif|\sceti\current projects\Leeser\Leeser_Kaplan loan items_1st group\LSKAP0121_1_2r.tif|\sceti\current projects\Leeser\Leeser_Kaplan loan items_1st group\LSKAP0121_1_2v.tif|\sceti\current projects\Leeser\Leeser_Kaplan loan items_1st group\LSKAP0121_1_3r.tif|\sceti\current projects\Leeser\Leeser_Kaplan loan items_1st group\LSKAP0121_1_3v.tif|\sceti\current projects\Leeser\Leeser_Kaplan loan items_1st group\LSKAP0121_1_4r.tif,
LSDCBx2FF11_1,"Letter from Michael Light to Isaac Leeser, January 5, 1864",Pentateuch|Jewish Sunday Schools|German printing,Pentateuch,Torah,"Letter from Michael Light to Isaac Leeser requesting a set of Pentateuchs with English translation, printed in Germany. Light encloses $6 for the purchase and requests the books be sent quickly via express mail. He also requests a prospectus and catalogue of Leeser's works in order to potentially sell them at a meeting regarding the organization of a Sunday school.",https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSDCBx2FF11_1.xml,ark:/81431/p3qf8k496,"https://iiif-images.library.upenn.edu/iiif/2/7d397d96-62da-4171-abd2-3336a6805c51%2Faccess/full/!600,600/0/default.jpg","Letter from Michael Light to Isaac Leeser;January 05, 1864","Letter to Isaac Leeser from Light, Michael;January 05, 1864",Letter,כ״ו בְּטֵבֵת תרכ״ד,5 January 5624,1864-01-05,-3344716800,"January 05, 1864",https://colenda.library.upenn.edu/items/ark:/81431/p3qf8k496/manifest,https://colenda.library.upenn.edu/catalog/81431-p3qf8k496,ark:/81431/p3qf8k496,The Dropsie College Isaac Leeser Collection at the Penn Libraries,http://www.wikidata.org/wiki/Q124516100,,,ilcajs_b2f11_0001,,Michael Light,Michael Light,,,,,,,,,,,,,,http://leeser.library.upenn.edu/documentDisplay.php?id=LSDCBx2FF11_1,New York City,Q60,New York City,7007567,40.71427,-74.00597,Philadelphia,39.95233,-75.16379,Isaac Leeser,Isaac Leeser,,,Letter. 2 page(s) on 2 sheet(s).,Yiddish | English,English | Hebrew,,yes,,,,,ilcajs_b2f11_0001_1r.jpg|ilcajs_b2f11_0001_2v.jpg,,
LSKAP20-1061a,,Spiritual experiences|Israel|Religious views,Spiritual experiences,Spiritual experiences,"A two-page letter written by George Barnard, discussing spiritual impressions and views regarding Israel and the world.  The author requests the recipient's patience in reviewing a series of articles on these matters, emphasizing the importance of thorough investigation and understanding.  The letter also contains a private note requesting the insertion of the communication into a publication and details the author's subscription.",https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSKAP20-1061a.xml,,,Letter from George Barnard to,,Letter,,,,,,,,,Arnold and Deanne Kaplan Isaac Leeser Collection,http://www.wikidata.org/wiki/Q124370244,,,leeser_20_1061a,,George Barnard,"Barnard, George",,,,,,,,,,,,,,http://leeser.library.upenn.edu/documentDisplay.php?id=LSKAP20-1061a,Sherbrooke,Q139473,Sherbrooke,7013123,45.40008,-71.89908,Philadelphia,39.95233,-75.16379,,,,,Letter. 2 page(s) on 1 sheet(s).,English,English,,,,,,,leeser_20_1061a_001.jpg|leeser_20_1061a_002.jpg,,
LSDCBx2FF4_10,"Alfred Wright to Isaac Leeser, February 3, 1857",Choctaw language|Hebrew Bible translation|American Board of Commissioners for Foreign Missions,Choctaw language,Choctaw language,"Alfred Wright writes to Isaac Leeser from Choctaw Nation to inform him that he has made arrangements with A. Merwin, agent of the American Board of Commissioners for Foreign Missions, to discontinue his subscription to *The Occident* at the end of March 1857 due to financial pressures.  He expresses reluctance at doing so, having read the publication since its inception, and hopes to resubscribe in the future if his circumstances improve. Wright mentions that he is translating the Hebrew scriptures into Choctaw and expresses interest in obtaining a copy of Leeser's own translation if published. He also notes that he requested Mr. Merwin to pay for the *Occident* at the office of the *Asmonean* on Nassau Street in New York.",https://raw.githubusercontent.com/judaicadh/leeser/main/TEI/LSDCBx2FF4_10.xml,ark:/81431/p3222rs2f,"https://iiif-images.library.upenn.edu/iiif/2/b47bb610-120a-488e-95ac-86384231f6fc%2Faccess/full/!600,600/0/default.jpg","Letter from Alfred Wright to Isaac Leeser;February 03, 1857","Letter to Isaac Leeser from Wright, Alfred;February 03, 1857",Letter,ט׳ בִּשְׁבָט תרי״ז,,1857-02-03,-3563049600,"February 03, 1857",https://colenda.library.upenn.edu/items/ark:/81431/p3222rs2f/manifest,https://colenda.library.upenn.edu/catalog/81431-p3222rs2f,ark:/81431/p3222rs2f,The Dropsie College Isaac Leeser Collection at the Penn Libraries,http://www.wikidata.org/wiki/Q124516100,,,ilcajs_b2f4_0010,,Alfred Wright,Alfred Wright,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q60785757,http://leeser.library.upenn.edu/documentDisplay.php?id=LSDCBx2FF4_10,Choctaw,Q3098721,Choctaw,2083009,35.49756,-97.26892,Philadelphia,39.95233,-75.16379,Isaac Leeser,Isaac Leeser,,,Letter. 2 page(s) on 1 sheet(s).,English,English,,,,Yes,Yes,,ilcajs_b2f4_0010_1r.jpg|ilcajs_b2f4_0010_1v.jpg,,
